name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_generation,frequency_mhz,slug,capacity_gb,Benchmark
Corsair Vengeance LPX 16 GB,44.0,2,4.624,Black,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,4.624,Black,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,4.624,Black,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,4.624,Black,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,2,4.624,Black,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance 32 GB,180.0,2,3.468,White / Gray,14.286,40.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Crucial Ballistix Sport 8 GB,30.0,1,4.875,Gray / Silver,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-8-gb-ddr4-2400,8,68.0
G.Skill Flare X 32 GB,150.0,2,2.985,Black,10.0,16.0,DDR4,3200.0,g-skill-flare-x-32-gb-ddr4-3200,32,106.0
Corsair Vengeance LPX 16 GB,44.0,2,2.999,White,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,White,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,White,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,2.999,White,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,2,2.999,White,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,90.0,2,,Black / Yellow,10.0,18.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,2,4.624,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance 8 GB,35.0,2,10.594,Black / Blue,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,48.4
Corsair Vengeance 8 GB,35.0,2,10.594,Black / Blue,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,30.8
Corsair Vengeance LPX 32 GB,110.0,1,2.555,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,95.5
Corsair Vengeance LPX 32 GB,110.0,1,2.555,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,1,2.555,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,1,2.555,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,1,2.555,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,75.8
Kingston FURY 32 GB,102.42,1,3.201,White,14.286,40.0,DDR5,5600.0,kingston-fury-32-gb-ddr5-5600,32,161.0
Kingston FURY 32 GB,102.42,1,3.201,White,14.286,40.0,DDR5,5600.0,kingston-fury-32-gb-ddr5-5600,32,161.0
Corsair Vengeance LPX 32 GB,110.0,4,4.625,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,95.5
Corsair Vengeance LPX 32 GB,110.0,4,4.625,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,4,4.625,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,4,4.625,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,4,4.625,Black / Yellow,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,75.8
Corsair Vengeance 32 GB,180.0,2,,White,12.857,36.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Crucial Ballistix Sport LT 16 GB,65.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Corsair Vengeance 32 GB,180.0,2,3.349,Black / Gray,14.286,40.0,DDR5,5600.0,corsair-vengeance-32-gb-ddr5-5600,32,162.0
Kingston FURY 32 GB,121.99,2,3.812,White,14.286,40.0,DDR5,5600.0,kingston-fury-32-gb-ddr5-5600,32,161.0
Kingston FURY 32 GB,121.99,2,3.812,White,14.286,40.0,DDR5,5600.0,kingston-fury-32-gb-ddr5-5600,32,161.0
Crucial Ballistix Sport LT 8 GB,35.0,1,,Silver,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-8-gb-ddr4-2400,8,43.1
Crucial Ballistix Sport LT 8 GB,38.0,1,,,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
Crucial Ballistix Sport LT 8 GB,38.0,1,,,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
Crucial Ballistix Sport LT 8 GB,38.0,1,,,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
G.Skill Ripjaws V 16 GB,75.0,2,6.871,Black,10.0,16.0,DDR4,3200.0,g-skill-ripjaws-v-16-gb-ddr4-3200,16,84.0
G.Skill Trident Z 16 GB,75.0,2,,Silver / White,8.75,14.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
Corsair Vengeance LPX 4 GB,20.0,1,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-4-gb-ddr4-2400,4,38.7
G.Skill Trident Z 16 GB,75.0,2,4.334,Red / Silver,10.0,16.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
Corsair Vengeance LPX 32 GB,130.0,4,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance RGB 32 GB,320.0,2,3.875,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,3.875,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
G.Skill Ripjaws V 16 GB,65.0,2,2.312,Red,14.167,17.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,2.312,Red,14.167,17.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,2.312,Red,14.167,17.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,2.312,Red,14.167,17.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,2.312,Red,14.167,17.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Flare X 16 GB,80.0,2,,Black,10.0,16.0,DDR4,3200.0,g-skill-flare-x-16-gb-ddr4-3200,16,97.8
Corsair Vengeance 32 GB,119.99,2,3.75,Black,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
G.Skill Trident Z 16 GB,75.0,2,8.471,Black / White,10.0,16.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
Crucial Ballistix Sport 8 GB,30.0,1,7.464,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
Crucial Ballistix Sport 8 GB,30.0,1,7.464,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
G.Skill Trident Z RGB 16 GB,90.0,2,,Black,8.75,14.0,DDR4,3200.0,g-skill-trident-z-rgb-16-gb-ddr4-3200,16,84.3
Corsair Vengeance RGB 32 GB,129.99,2,4.062,Black,11.875,38.0,DDR5,6400.0,corsair-vengeance-rgb-32-gb-ddr5-6400,32,185.0
Crucial Ballistix Sport LT 32 GB,130.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Crucial Ballistix Sport LT 32 GB,130.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Crucial Ballistix Sport LT 32 GB,130.0,2,,White,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Crucial Ballistix Sport LT 8 GB,35.0,2,,Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-8-gb-ddr4-2400,8,43.1
Corsair Vengeance LPX 8 GB,40.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-8-gb-ddr4-3000,8,81.1
Corsair Vengeance 8 GB,35.0,1,4.999,Black / Silver,12.5,10.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,48.4
Corsair Vengeance 8 GB,35.0,1,4.999,Black / Silver,12.5,10.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,30.8
G.Skill Trident Z RGB 16 GB,90.0,2,,Black,10.0,15.0,DDR4,3000.0,g-skill-trident-z-rgb-16-gb-ddr4-3000,16,80.8
Corsair Vengeance LPX 32 GB,150.0,2,,Black / Yellow,8.889,16.0,DDR4,3600.0,corsair-vengeance-lpx-32-gb-ddr4-3600,32,95.4
Corsair Vengeance LPX 32 GB,130.0,2,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance LPX 32 GB,150.0,2,,Black,10.0,18.0,DDR4,3600.0,corsair-vengeance-lpx-32-gb-ddr4-3600,32,95.4
G.Skill Trident Z RGB 16 GB,90.0,2,3.011,Black,10.0,16.0,DDR4,3200.0,g-skill-trident-z-rgb-16-gb-ddr4-3200,16,84.3
Corsair Vengeance LPX 16 GB,44.0,4,,Black / Yellow,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,4,,Black / Yellow,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,4,,Black / Yellow,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,4,,Black / Yellow,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,4,,Black / Yellow,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,2,,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance RGB 16 GB,95.0,2,3.436,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-16-gb-ddr4-3200,16,85.0
Corsair Vengeance RGB Pro 16 GB,95.0,2,3.884,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-16-gb-ddr4-3200,16,80.5
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LED 16 GB,80.0,2,,Black / White,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Corsair Vengeance LED 16 GB,80.0,2,,Black / White,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Corsair Vengeance LED 16 GB,80.0,2,,Black / White,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Corsair Vengeance RGB Pro 32 GB,150.0,4,19.65,Black,8.75,14.0,DDR4,3200.0,corsair-vengeance-rgb-pro-32-gb-ddr4-3200,32,88.5
Corsair Vengeance RGB 16 GB,90.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,82.5
Corsair Vengeance RGB 16 GB,90.0,2,,White,10.667,16.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,81.5
Corsair Vengeance LPX 32 GB,120.0,4,,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,4,,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
Corsair Vengeance LPX 8 GB,40.0,2,4.235,Red,11.253,15.0,DDR4,2666.0,corsair-vengeance-lpx-8-gb-ddr4-2666,8,76.3
Kingston FURY 16 GB,60.78,1,3.799,White,14.286,40.0,DDR5,5600.0,kingston-fury-16-gb-ddr5-5600,16,141.0
Kingston FURY 16 GB,60.78,1,3.799,White,14.286,40.0,DDR5,5600.0,kingston-fury-16-gb-ddr5-5600,16,141.0
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance RGB 32 GB,320.0,2,,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,,Black / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
G.Skill Ripjaws V 32 GB,120.0,2,,Red,14.065,15.0,DDR4,2133.0,g-skill-ripjaws-v-32-gb-ddr4-2133,32,70.7
Corsair Vengeance RGB 32 GB,320.0,2,4.531,White,10.0,30.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,4.531,White,10.0,30.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance LPX 8 GB,35.0,2,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,76.5
Corsair Vengeance LPX 8 GB,35.0,2,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,71.1
Corsair Vengeance LPX 8 GB,35.0,2,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,2,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,2,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,38.7
G.Skill Ripjaws 4 16 GB,48.0,2,,Black,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
G.Skill Ripjaws 4 16 GB,48.0,2,,Black,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
G.Skill Ripjaws 4 16 GB,48.0,2,,Black,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,Blue,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 32 GB,120.0,4,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,4,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,4,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,87.1
Corsair Vengeance LPX 32 GB,120.0,4,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,85.1
Corsair Vengeance LPX 32 GB,120.0,4,,Black / Yellow,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-32-gb-ddr4-2400,32,76.7
Corsair Vengeance LPX 32 GB,150.0,2,,Black,10.556,19.0,DDR4,3600.0,corsair-vengeance-lpx-32-gb-ddr4-3600,32,95.4
Corsair Vengeance LPX 32 GB,120.0,2,9.119,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,2,9.119,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
G.Skill Ripjaws V 16 GB,65.0,2,,Blue,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Blue,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Blue,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Blue,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Blue,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
Corsair Vengeance RGB Pro 16 GB,95.0,2,6.624,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-16-gb-ddr4-3200,16,80.5
Corsair Vengeance 32 GB,120.5,2,3.766,White / Gray,12.0,36.0,DDR5,6000.0,corsair-vengeance-32-gb-ddr5-6000,32,172.0
Corsair Vengeance LPX 8 GB,35.0,1,5.952,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,76.5
Corsair Vengeance LPX 8 GB,35.0,1,5.952,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,71.1
Corsair Vengeance LPX 8 GB,35.0,1,5.952,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,1,5.952,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,41.6
Corsair Vengeance LPX 8 GB,35.0,1,5.952,Red,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-8-gb-ddr4-2400,8,38.7
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
